movie_id,title,tags,clean_title
217,Indiana Jones and the Kingdom of the Crystal Skull,"set during the cold war, the soviets – led by sword-wielding irina spalko – are in search of a crystal skull which has supernatural powers related to a mystical lost city of gold. after being captured and then escaping from them, indy is coerced to head to peru at the behest of a young man whose friend – and indy's colleague – professor oxley has been captured for his knowledge of the skull's whereabouts. adventure actionadventure actionadventure action savingtheworld riddle whip treasure mexicocity leatherjacket machinegun alienphenomenons mayacivilization peru treasurehunt nuclearexplosion refrigerator archaeologist indianajones archeology savingtheworld riddle whip treasure mexicocity leatherjacket machinegun alienphenomenons mayacivilization peru treasurehunt nuclearexplosion refrigerator archaeologist indianajones archeology  harrisonford cateblanchett shialabeoufharrisonford cateblanchett shialabeouf stevenspielbergstevenspielberg",indianajonesandthekingdomofthecrystalskull
105864,The Good Dinosaur,an epic journey into the world of dinosaurs where an apatosaurus named arlo makes an unlikely human friend. adventure animation familyadventure animation familyadventure animation family tyrannosaurusrex friends alternatehistory dinosaur fear storm nature human journeytyrannosaurusrex friends alternatehistory dinosaur fear storm nature human journey raymondochoa jackbright jeffreywrightraymondochoa jackbright jeffreywright petersohnpetersohn,thegooddinosaur
62177,Brave,"brave is set in the mystical scottish highlands, where mérida is the princess of a kingdom ruled by king fergus and queen elinor. an unruly daughter and an accomplished archer, mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. in an attempt to set things right, mérida seeks out an eccentric old wise woman and is granted an ill-fated wish. also figuring into mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous lord macguffin, the surly lord macintosh, and the disagreeable lord dingwall. animation adventure comedy family action fantasyanimation adventure comedy family action fantasyanimation adventure comedy family action fantasy scotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruins aftercreditsstinger peaceoffering womandirector courage 3dscotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruins aftercreditsstinger peaceoffering womandirector courage 3d kellymacdonald juliewalters billyconnollykellymacdonald juliewalters billyconnolly brendachapman markandrews stevepurcellbrendachapman markandrews stevepurcell",brave
10681,WALL·E,"wall·e is the last robot left on an earth that has been overrun with garbage and all humans have fled to outer space. for 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. when a ship arrives with a sleek new type of robot, wall·e thinks he's finally found a friend and stows away on the ship when it leaves. animation familyanimation familyanimation family romanticcomedyromanticcomedy benburtt elissaknight jeffgarlinbenburtt elissaknight jeffgarlin andrewstantonandrewstanton",walle
14161,2012,"dr. adrian helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. he warns u.s. president thomas wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. meanwhile, writer jackson curtis stumbles on the same information. while the world's leaders race to build ""arks"" to escape the impending cataclysm, curtis struggles to find a way to save his family. meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world. action adventure sciencefictionaction adventure sciencefictionaction adventure sciencefiction civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankindcivilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind johncusack amandapeet chiwetelejioforjohncusack amandapeet chiwetelejiofor rolandemmerichrolandemmerich",2012
17979,A Christmas Carol,"miser ebenezer scrooge is awakened on christmas eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption. animation dramaanimation dramaanimation drama holiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdickens christmasholiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdickens christmas garyoldman jimcarrey stevevalentinegaryoldman jimcarrey stevevalentine robertzemeckisrobertzemeckis",achristmascarol
76757,Jupiter Ascending,"in a universe where human genetic material is the most precious commodity, an impoverished young earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty… sciencefiction fantasy action adventuresciencefiction fantasy action adventuresciencefiction fantasy action adventure jupiter space womandirector 3d interspeciesromancejupiter space womandirector 3d interspeciesromance milakunis channingtatum seanbeanmilakunis channingtatum seanbean lillywachowski lanawachowskilillywachowski lanawachowski",jupiterascending
258489,The Legend of Tarzan,"tarzan, having acclimated to life in london, is called back to his former home in the jungle to investigate the activities at a mining encampment. action adventureaction adventureaction adventure africa feralchild tarzan jungle animalattackafrica feralchild tarzan jungle animalattack alexanderskarsgård margotrobbie christophwaltzalexanderskarsgård margotrobbie christophwaltz davidyatesdavidyates",thelegendoftarzan
246655,X-Men: Apocalypse,"after the re-emergence of the world's first mutant, world-destroyer apocalypse, the x-men must unite to defeat his extinction level plan. sciencefictionsciencefictionsciencefiction mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980smutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s jamesmcavoy michaelfassbender jenniferlawrencejamesmcavoy michaelfassbender jenniferlawrence bryansingerbryansinger",xmenapocalypse
155,The Dark Knight,"batman raises the stakes in his war on crime. with the help of lt. jim gordon and district attorney harvey dent, batman sets out to dismantle the remaining criminal organizations that plague the streets. the partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of gotham as the joker. drama action crime thrillerdrama action crime thrillerdrama action crime thriller dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batmandccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batman christianbale heathledger aaroneckhartchristianbale heathledger aaroneckhart christophernolanchristophernolan",thedarkknight
15512,Monsters vs Aliens,"when susan murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. the military jumps into action and captures susan, secreting her away to a covert government compound. she is renamed ginormica and placed in confinement with a ragtag group of monsters... animation family adventure sciencefictionanimation family adventure sciencefictionanimation family adventure sciencefiction alien giantrobot duringcreditsstingeralien giantrobot duringcreditsstinger sethrogen reesewitherspoon hughlauriesethrogen reesewitherspoon hughlaurie conradvernon roblettermanconradvernon robletterman",monstersvsaliens
1726,Iron Man,"after being held captive in an afghan cave, billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil. action sciencefiction adventureaction sciencefiction adventureaction sciencefiction adventure middleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulsonmiddleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulson robertdowneyjr. terrencehoward jeffbridgesrobertdowneyjr. terrencehoward jeffbridges jonfavreaujonfavreau",ironman
